Date,text,DataSource,Polarity,SentimentScore,Sentiment
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017," TiVo Bolt VOX dramatically improved my TV experience, Excellent",Amazon,0.75,5,Very Positive
11-10-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-10-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-10-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-10-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-10-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-09-2017,b'We \xf0\x9f\x92\x99  hearing from our customers! Thank you to all of our fans who came out to TiVo headquarters to #TalkToTheVOX!\xe2\x80\xa6 https://t.co/YPVfWSRrzK',SocialMedia,0,3,Neutral
11-09-2017,"b""You don't have to leave your couch to travel the world, just #TalkToTheVOX and sail away! https://t.co/bndWcRDUlz""",SocialMedia,0,3,Neutral
11-07-2017,b'Ready to binge on #StrangerThings? Just #TalkToTheVOX and let the drama unfold!',SocialMedia,0.25,4,Positive
11-04-2017,b'The experts dish on #TalkToTheVOX!  https://t.co/f8nRkdZNF8',SocialMedia,0,3,Neutral
11-04-2017,"b""We're at live at our #TalkToTheVOX launch party!  https://t.co/Fs43oqkquT""",SocialMedia,0.170454545,3,Neutral
11-04-2017,"b""#TiVo fans were ready for you to #TalkToTheVOX! Who's excited? https://t.co/gysFu2bW4A""",SocialMedia,0.3125,4,Positive
11-03-2017,b'Say it. Watch it. Could it be any easier? #TalkToTheVOX https://t.co/Bw7Hav7jZV',SocialMedia,0,3,Neutral
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
11-01-2017,TiVo Bolt VOX is good,Amazon,0.45,4,Positive
29-10-2017 14:00,"b'The new TiVo BOLT VOX, Mini VOX, and VOX Remote are now available! Ready to #TalkToTheVOX? https://t.co/I8VWvaxozH https://t.co/gPgxBSnFoh'",SocialMedia,0.184090909,3,Neutral
29-10-2017 00:00,"TiVo Bolt Vox DVR review: New look, same old app problem",SocialMedia,0.166666667,3,Neutral
29-10-2017 00:00,"The TiVo Bolt Vox has the same design as the old Bolt, with a rectangular enclosure that arches updward on one side. Around back, there\xe2\x80\x99s a coaxial input, HDMI output, optical audio output, 3.5mm audio jack, e-SATA storage port, and two USB ports. (The USB ports don\xe2\x80\x99t support external DVR storage, and the only e-SATA drive that works with TiVo sells at a huge markup.) A hatch underneath the Bolt Vox houses a CableCARD slot.",SocialMedia,0.078787879,3,Neutral
29-10-2017 00:00,"One might say the same of the TiVo Bolt Vox remote, which remains a hefty tool loaded with buttons, some of which you\xe2\x80\x99ll seldom press. The main differences from the regular Bolt remote are the new voice search button (more on that later), a Netflix button, and a dedicated button for TiVo\xe2\x80\x99s existing ad-skipping feature. Cable subscribers will likely feel at home with the setup; but again, those who\xe2\x80\x99ve grown used to streaming players like Roku and Apple TV may recoil at the remote\xe2\x80\x99s chunkiness.",SocialMedia,0.018181818,3,Neutral
29-10-2017 00:00,"It\xe2\x80\x99s pre-loaded on the Bolt Vox, but existing TiVo owners have the option to upgrade as well.",SocialMedia,0,3,Neutral
29-10-2017 00:00,"You can also buy the Vox remote (available in black or white) on its own for $40. It can be used with existing Bolt boxes as-is, or with TiVo Mini and TiVo has clearly done its homework on the Vox voice commands: The company incorporates the best features of the voice commands also work with playback control, with commands like \xe2\x80\x9cSkip it,\xe2\x80\x9d which will automatically jump you past the ads on a recorded program. Speaking of skipping, you\xe2\x80\x99ll find three new buttons on the Vox remote: A skip button (previously you had to use the \xe2\x80\x9cD\xe2\x80\x9d button to skip ads), a Netflix quick key \xe2\x80\x94 another Roku-inspired move \xe2\x80\x94 and of course the microphone button, which you need to press to initiate a voice command.",SocialMedia,1,5,Very Positive
29-10-2017 00:00,"Bolt Vox and Mini Vox users will also benefit from TiVo\xe2\x80\x99s latest user experience update, which makes it easier to see what\xe2\x80\x99s streaming on each TiVo box in your home, while also improving some of the personalization features.",SocialMedia,0,3,Neutral
29-10-2017 00:00,"If you know your TV gadgets, you\xe2\x80\x99re aware that several popular streaming devices like Roku, Fire TV, and Apple TV already support universal voice search \xe2\x80\x94 each in their own way \xe2\x80\x94 that brings together content from many different services. Comcast and Dish are also making a big push in voice because it helps conceal the fragmented reality of entertainment in 2017; we all like watching shows on Netflix, Amazon, Hulu... and yes, cable too. So tying all of that content together isn\xe2\x80\x99t a new endeavor. But TiVo is positioning these new Vox devices as the most comprehensive and easiest solution of everything out there. That \xe2\x80\x9cunified entertainment system\xe2\x80\x9d was the Bolt\xe2\x80\x99s big selling point in 2015. ",SocialMedia,0.433333333,4,Positive
29-10-2017 00:00,"torage options are also unchanged. The base 500GB Bolt Vox DVR costs $199.99 and includes four tuners. A higher capacity 1TB ($299) model is available, but the most spacious 3TB 6-tuner version ($499) is again only compatible with digital cable inputs and not over-the-air antenna programming. So we\xe2\x80\x99re looking at an extremely iterative hardware revision here. For the main DVR, anyway.",SocialMedia,0.068181818,3,Neutral
29-10-2017 00:00,"iVo calls the software that ships on Bolt Vox its \xe2\x80\x9cnext-gen experience,\xe2\x80\x9d and it does seem like a significant improvement when you remember that this is the company that took years to fully convert its menus to HD. There are carousels of nice TV show/movie artwork, and TiVo is very good about making it very clear ",SocialMedia,0.433333333,4,Positive
29-10-2017 00:00,"To prove it's still got some fight in it, the company's releasing a new version of its DVR, the Bolt Vox, with a remote control that supports voice controls.",SocialMedia,0.318181818,4,Positive
29-10-2017 00:00,he new Bolt Vox looks identical to the previous ,SocialMedia,0.068181818,3,Neutral
29-10-2017 00:00,"I tried this out on a pre-production Vox and it worked. Vox\'s voice remote also knows how to find movies with two actors and actresses (i.e. ""Show me movies with George Clooney and Julia Roberts"") and when sports games are playing (""When do the Jets play?"").",SocialMedia,0.166666667,3,Neutral
29-10-2017 00:00,"The other big addition to the Vox is its smarter predictive software. Whereas TiVo's known for its usually spot-on recommendation engine, the company's now turning into AI to better suggest content.",SocialMedia,0,3,Neutral
29-10-2017 00:00,"his week the folks at TiVo revealed a pair of new devices, both the TiVo BOLT VOX and the Mini VOX. These devices work with TiVo\xe2\x80\x99s first voice control remote \xe2\x80\x93 aptly called TiVo VOX Remote \xe2\x80\x93 and include \xe2\x80\x9cbuilt-in personalized recommendations and intelligent predictions.\xe2\x80\x9d Plus there\xe2\x80\x99s 4K to look forward to.",SocialMedia,0.3125,4,Positive
29-10-2017 00:00,"iVo BOLT VOX is the base hub from whens the new TiVo experience is delivered. This unit is the central place where users can use their new VOX Remote with voice control. Once the TiVo BOLT VOX is in play in one room, other rooms can experience the same content in other rooms \xe2\x80\x93 also in 4K Ultra HD. ",SocialMedia,0,3,Neutral
29-10-2017 00:00,"iVo BOLT VOX is the base hub from whens the new TiVo experience is delivered. This unit is the central place where users can use their new VOX Remote with voice control. Once the TiVo BOLT VOX is in play in one room, other rooms can experience the same content in other rooms \xe2\x80\x93 also in 4K Ultra HD. ",SocialMedia,-0.25625,2,Negative
29-10-2017 00:00,"iVo BOLT VOX and TiVo Mini VOX have the latest update to the TiVo on-screen UI. This includes TiVo QuickView, allowing users to see shows playing on different built-in tuners as well as a one-line channel guide and favorite channels too. This includes TiVo\xe2\x80\x99s new SmartBar, a \xe2\x80\x9ca personalized prediction of shows to watch at that time influenced by prior viewing behavior.\xe2\x80\x9d ",SocialMedia,0,3,Neutral
29-10-2017 00:00,"he TiVo VOX Remote can be purchased separately by existing TiVo BOLT, TiVo Roamio and first-generation TiVo Mini customers for $40 in either black or white. The VOX Remote for Roamio products (OTA, Pro and Plus) and first-generation TiVo Mini will be available in black only and will cost approximately $45, including Bluetooth adapter.",SocialMedia,-0.331818182,2,Negative
29-10-2017 00:00,iVo BOLT VOX with voice remote control is now on Amazon,SocialMedia,0.5,5,Very Positive
29-10-2017 00:00,iVo Adds Voice Search on New Vox Boxes,TechReviews,0.078787879,3,Neutral
29-10-2017 00:00,The company's new Vox line of products are upgraded versions of the TiVo Bolt and ,TechReviews,0.129924242,3,Neutral
29-10-2017 00:00,"The real change is with the new Vox Remote TiVo included with the Vox boxes. It's a thick, curved dog bone of a remote control with conventional rubber buttons, just like the previous TiVo Bolt remote. Now it has a built-in microphone, similar to the mics on the remotes of the ",TechReviews,0.075757576,3,Neutral
29-10-2017 00:00,"The Bolt Vox and Mini Vox will get a few interface enhancements in addition to voice search. The new boxes will support QuickView, providing live feeds of multiple tuners at the same time. The new SmartBar will provide even more suggestions for what to watch out of what is currently on, based on your viewing habits. Considering how impressive TiVo's prediction engine has been in the past, adding consideration for the time could make finding what to watch even more convenient.",TechReviews,0.083333333,3,Neutral
29-10-2017 00:00,"Manage at-home entertainment with this voice-activated TiVo Bolt Vox DVR. Its SkipMode feature lets you quickly pass over commercials, and it supports multiple streaming platforms for binge-watching your favorite shows and movies. This TiVo Bolt Vox DVR has 1TB of storage space that holds hundreds of hours of programming.",TechReviews,0.005194805,3,Neutral
29-10-2017 00:00,ivo BOLT VOX 3TB DVR & Streaming Player,TechReviews,-0.07625,2,Negative
29-10-2017 00:00,"iVo also revamped its multi-room companion box capable of streaming programming from a TiVo DVR in the same home, which is now called the TiVo VOX Mini. The 4K-capable Mini, which also offers access to streaming apps, costs $180, and the 4-tuner version of the\xc2\xa0TiVo BOLT VOX starts at $200. The latter requires a TiVo subscription, whereas the Mini doesn\xe2\x80\x99t need an additional subscription plan. All of the hardware will become available this coming Sunday.",TechReviews,0.067003367,3,Neutral
29-10-2017 00:00,"iVo\xe2\x80\x99s 4K Bolt Vox and its smaller counterpart, the TiVo Mini Vox, will continue to blend the usefulness of internet-esque services with the comfort of using a television. In\xc2\xa0CNET\xe2\x80\x99s report, the forthcoming Bolts even share their internal components with the previous renditions of the Bolt. The inclusion of voice controls is unquestionably the biggest addition to the DVR, giving users a user-friendly way to change the channel or order commands.",TechReviews,0.2,3,Neutral
29-10-2017 00:00,"If you\xe2\x80\x99re running 20.7.4 and pick up a TiVo Vox voice remote, clicking the blue voice button will also initiate the Hydra update. ",TechReviews,0.035353535,3,Neutral
29-10-2017 00:00,"My Vox remote, without dongle, is supposed to ship today from Amazon.",TechReviews,0,3,Neutral
29-10-2017 00:00,"I just have a Tivo Bolt + (older version) and just received a TiVo Vox remote that I had ordered, but before I install it I had a couple of questions.  I was wondering if the guide still has the filter option.  When I am trying to find the channel for a sports game I will usually filter the guide so it only shows Sports (you can do the same for movies).  I haven\xe2\x80\x99t heard if that feature has been added.  One thing I read said that the voice activation had trouble finding sports events for example if you say \xe2\x80\x9cwatch the World Series\xe2\x80\x9d or \xe2\x80\x9cwatch the Bruins.\xe2\x80\x9d  ",TechReviews,0.116666667,3,Neutral
29-10-2017 00:00,"I\xe2\x80\x99m in the same position as you\xe2\x80\xa6have a TiVo Pro and bought a new Vox Remote. I haven\xe2\x80\x99t taken the plunge yet though with the upgrade. The kids and I have watched video demonstrations of it on YouTube. The kids like the look of it. I do too. However, I\xe2\x80\x99m ultimately nervous about it. ",TechReviews,-0.125,2,Negative
29-10-2017 00:00,"his works really well! I\'m not overly fond of the button layout, but it\'s basically the same as other TiVo remotes. For this to work on my TiVo Bolt, I had to have TiVo support upgrade my Bolt unit with the ""New Experience"" guide software. It took them a little more than 24 hours to do that, but once it was updated the remote worked as advertised. Great voice searching capabilities. The upgraded guide is free, but I believe if you have a unit that\'s older (different model) than the Bolt, then you will need some kind of accessory unit to make those older TiVos compatible with the Vox Remote.",TechReviews,0.137412587,3,Neutral
29-10-2017 00:00,"I am a loyal TiVo user for the past 10+ years, so I was looking forward to this new VOX remote. and I really wanted it to work for me. Unfortunately, The VOX remote is a step backwards. My old slide pro remote was a learning remote and I was able to program it to turn ON/OFF BOTH the TV and the AV receiver. I CAN\'T DO THATt with the VOX remote.  It won\'t TURN OFF/ON two devices at the same time. Also, to skip  the Ads (which is a GREAT feature), on the old slide remote pro,  I push on the D button and it skips. You can do that on a VOX remote, but to use your voice, you have to push Voice and then speak ""Skip"", so two steps on the new VOX remote- push button and speak, while one step on the old slide remote- push D.",TechReviews,0.5,5,Very Positive
29-10-2017 00:00,"I am a loyal TiVo user for the past 10+ years, so I was looking forward to this new VOX remote. and I really wanted it to work for me. Unfortunately, The VOX remote is a step backwards. My old slide pro remote was a learning remote and I was able to program it to turn ON/OFF BOTH the TV and the AV receiver. I CAN\'T DO THATt with the VOX remote.  It won\'t TURN OFF/ON two devices at the same time. Also, to skip  the Ads (which is a GREAT feature), on the old slide remote pro,  I push on the D button and it skips. You can do that on a VOX remote, but to use your voice, you have to push Voice and then speak ""Skip"", so two steps on the new VOX remote- push button and speak, while one step on the old slide remote- push D.",TechReviews,0.018181818,3,Neutral
29-10-2017 00:00,I are so disappointed in this new  VOX remote that I  have given up on it and I am not going to use it until it becomes a learning remote. This review is just want to warn others to the new VOX remote's shortcomings,TechReviews,0.034545455,3,Neutral
29-10-2017 00:00,"iVo Vox Remote Streaming Media Player, White - C00303",TechReviews,0.226893939,3,Neutral
29-10-2017 00:00,"ivo Bolt Vox DVR review: New look, same old app problem",TechReviews,0.013541667,3,Neutral
29-10-2017 00:00,iVo leaps into the voice command frenzy with the new Bolt Vox,TechReviews,0.013541667,3,Neutral
29-10-2017 00:00,"The Vox has enough of its own personality to distinguish it from the likes of Amazon's Alexa and Apple's Siri as the focus here, understandably, is on helping you find the kind of content you want to watch, and the Vox is surprisingly specific. Even better, it's arguably smarter than its competitors as it lets you refine some requests.",TechReviews,0.048958333,3,Neutral
29-10-2017 00:00,"Beyond that, you can ask the Vox to do simple tasks like ""Open HBO Now"" or ""Open Netflix."" The remote has been been redesigned to accommodate a big, blue voice button for accessing these features, and you\'ll also find a dedicated ""Netflix"" button toward the bottom.",TechReviews,0.063336663,3,Neutral
29-10-2017 00:00,"When the TiVo Bolt Vox proper launches on October 29 at BestBuy, on Amazon and on TiVo's website, you'll be able to pick it up in either a 500GB ($200), 1TB ($300) or 3TB ($500) model. The TiVo Bolt Mini will sell for $180, and is currently listed on ",TechReviews,0.063336663,3,Neutral
29-10-2017 00:00,"he Vox Remote can also control power, input, volume and mute on your TV and/or home theater receiver.",TechReviews,0.50375,5,Very Positive
29-10-2017 00:00,"iVo Vox\xe2\x84\xa2 Remote Adds voice control capability to TiVo Roamio and Mini, includes Bluetooth\xc2\xae dongle",TechReviews,0.252188552,4,Positive
29-10-2017 00:00,alk to TiVo with New VOX Remote and BOLT DV,TechReviews,0.252188552,4,Positive
29-10-2017 00:00,"Introducing the all-new TiVo BOLT VOX, Mini VOX, and VOX Remote, available October 29. Ready to ",TechReviews,0.018181818,3,Neutral
29-10-2017 00:00,"In addition to voice, the TiVo BOLT VOX and TiVo Mini VOX feature the latest TiVo on-screen user experience. Combining visually rich design elements with enhanced usability, TiVo\xe2\x80\x99s next-generation user experience delivers spot-on personalized program predictions influenced by actual viewing habits. Poster art, actor and director biographies, sports team logos and more help viewers quickly cut through the clutter to find the shows they want and skip the ones they don\xe2\x80\x99t.",TechReviews,-0.015151515,2,Negative
29-10-2017 00:00,"With your compatible TiVo DVR and the included TiVo VOX Remote, you can use your voice to control TiVo on any of your additional TVs. Attach the TiVo Mini VOX for a Tru Multi Room solution without any added monthly fees.",TechReviews,0.221428571,3,Neutral
29-10-2017 00:00,"ote: TiVo Mini VOX can connect to TiVo BOLT, BOLT+, BOLT VOX, Roamio OTA, Roamio Plus or Roamio Pro DVR\xe2\x80\x99s. TiVo Mini VOX can connect to earlier generation TiVo Premiere 4 and XL4/Elite DVR\xe2\x80\x99s; however, the voice control functions of the TiVo Mini VOX will be disabled in this configuration.",TechReviews,0.221428571,3,Neutral
29-10-2017 00:00,"iVo kicks off Thanksgiving sale, offers first discount on BOLT plus VOX remote for\xc2\xa0$150",TechReviews,-0.1,2,Negative
29-10-2017 00:00,"Included VOX Remote allows you to quickly search across live TV, On Demand, and streaming apps with your voice. Voice functionality requires an upgrade to ",TechReviews,-0.1,2,Negative
29-10-2017 00:00,iVo BOLT VOX\xe2\x84\xa2 and TiVo Mini VOX\xe2\x84\xa2,TechReviews,0.16875,3,Neutral
29-10-2017 00:00,"he TiVo BOLT VOX provides the most personalized and unified entertainment experience ever, combining the features of TiVo\xe2\x80\x99s most powerful DVR with the most popular online streaming services, all controlled by a single voice-powered remote control. The new TiVo Mini VOX allows viewers to expand this great experience to other rooms in the house with up to 4K Ultra HD picture quality, faster performance, and no additional service fees.",TechReviews,0.03125,3,Neutral
